SubjectID,RandomOrdering,Environment,Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime,,,Item Index,Item Name,,,,,,,,,,
5,2,full,14,4,0.06275222,-0.2205182,-0.9733622,0.01776487,-0.1766574,-0.9841121,192.7651,176.3113,164.1154,190.1767,178.9658,174.2576,-2.588318,-2.654572,10.1422,0.4465726,0.7542849,0.4812766,0.5481114,0.64337,0.5344614,57.45981,42.85799,30.62756,50.28285,45.7224,40.42894,-7.17696,-2.864414,9.801388,-135.3053,133.4533,-133.4878,-139.8939,133.2434,-133.8286,-4.588638,0.2098389,-0.3408203,3.420226,,,,,,,,,,,,,,
5,2,full,15,7,0.1088842,-0.3092329,-0.9447326,-0.007337598,-0.1745818,-0.9846153,198.1245,173.4254,160.6023,190.0546,180.427,182.4067,-8.069885,-7.001526,21.8044,0.4339683,0.423839,-0.7950047,0.4168691,0.4335785,-0.7988929,151.9367,151.3713,45.67654,151.5103,152.4441,43.87441,-0.4264374,-1.072815,-1.802128,-46.18779,22.05418,-114.9258,-38.54434,27.98289,-138.5323,7.643448,-5.928711,-23.60653,3.431499,,,,,,,,,,,,,,
5,2,full,16,2,0.0679732,-0.2504899,-0.9657302,0.01599044,-0.1752256,-0.9843984,194.5409,175.9739,164.8178,190.0931,179.0694,174.7858,-4.447769,-3.09552,9.968079,-0.9518742,-0.144941,0.270051,-0.8718961,-0.2208961,0.4370377,331.7768,285.8389,261.3421,333.1862,296.6223,255.7832,1.409363,-10.78345,-5.55896,137.2359,-109.865,96.52437,143.0931,-117.5529,80.99733,5.857132,7.687927,-15.52704,2.986503,,,,,,,,,,,,,,
5,2,full,17,0,0.0205258,-0.1624469,-0.9865038,0.02487999,-0.1821999,-0.9829467,189.3509,178.808,172.7986,190.5012,178.5501,172.2242,1.150269,0.2579803,-0.5744629,-0.3238217,-0.3224041,-0.8894917,-0.1601718,-0.3916543,-0.906064,199.9235,200.0042,225.1257,203.3768,190.025,202.2427,3.453354,9.979126,-22.883,10.57256,-21.19611,52.32706,12.87564,-11.47496,30.01852,2.303085,-9.721146,-22.30853,3.20902,,,,,,,,,,,,,,
5,2,full,18,8,0.009280455,-0.2165506,-0.9762274,0.02204604,-0.1777926,-0.983821,192.507,179.4553,177.546,190.2437,178.7163,172.9315,-2.263321,0.7390442,-4.614548,0.1857905,0.1451371,-0.9718115,0.2106991,-0.009305323,-0.9775067,171.5058,169.1768,52.00351,180.5454,167.8361,92.52877,9.039581,1.340683,40.52526,-21.00122,10.27852,-125.5425,-9.698318,10.88016,-80.40272,11.3029,-0.6016388,45.13981,3.054408,,,,,,,,,,,,,,
5,2,full,19,5,0.05246063,-0.2388244,-0.9696449,0.01572903,-0.176405,-0.984192,193.8366,176.9032,167.6111,190.1617,179.0844,174.9047,-3.674896,-2.181244,7.293686,0.9957749,-0.04085887,0.08223697,0.9680983,-0.1950152,-0.157336,333.5798,85.27889,92.34966,231.1038,99.23105,101.3893,-102.476,-13.95216,9.039673,139.7432,91.62426,-75.2614,40.94211,79.85335,-73.51541,-98.80113,11.77091,1.745987,2.931173,,,,,,,,,,,,,,
5,2,full,20,6,0.1419701,-0.1698508,-0.9751899,0.003288093,-0.1787885,-0.983882,189.8802,171.7169,140.1094,190.2993,179.8085,178.9464,0.4190521,-8.091568,38.83704,0.3367057,-0.8149949,-0.4716069,0.3272777,-0.916546,-0.2298538,239.9436,144.4749,157.5526,255.9216,125.0811,160.3495,15.97792,19.39377,2.796921,50.06345,27.24203,17.44324,65.62231,54.72737,-18.59688,15.55887,-27.48534,-36.04012,5.045056,,,,,,,,,,,,,,
5,2,full,21,0,0.05550331,-0.1491403,-0.9872571,0.02251661,-0.179042,-0.9835837,188.5904,176.7822,159.587,190.3166,178.6886,172.832,1.726166,-1.906357,13.24503,-0.2688286,-0.2314873,-0.9349573,-0.1581741,-0.3908591,-0.9067581,193.9063,196.0415,229.2684,203.3185,189.8951,202.0323,9.412231,6.146484,-27.23602,5.315842,-19.25931,69.68137,13.00191,-11.20647,29.20032,7.686066,-8.052841,-40.48105,3.008607,,,,,,,,,,,,,,
5,2,full,22,4,0.002488274,-0.2146349,-0.9766914,0.004611677,-0.1779602,-0.9840269,192.3941,179.854,179.3358,190.2511,179.7315,178.5156,-2.143051,0.1225433,-0.8202362,0.4775349,0.6766398,0.5604634,0.5674955,0.6409535,0.5168437,50.36492,40.43219,35.21233,51.11844,47.67447,41.52144,0.7535248,-7.242275,6.309116,-142.0292,139.4218,-144.1235,-139.1326,132.057,-136.9941,2.896576,7.364822,7.129349,2.95143,,,,,,,,,,,,,,
5,2,full,23,2,0.04289088,-0.2409439,-0.969591,0.008914147,-0.1794685,-0.9837233,193.9554,177.4671,169.9064,190.3392,179.4808,177.1565,-3.616135,-2.013702,7.250076,-0.9651316,-0.02132652,0.2608953,-0.8673778,-0.2364299,0.4379002,355.3268,285.1267,268.7341,331.6346,296.7872,254.7527,-23.69223,-11.66046,-13.9814,161.3715,-107.6596,98.82773,141.2954,-117.3064,77.59625,-20.0761,9.646759,-21.23148,3.031507,,,,,,,,,,,,,,
5,2,full,24,3,0.03501875,-0.1922512,-0.9807209,0.02899039,-0.1786527,-0.983485,191.0911,177.955,169.6767,190.2957,178.3116,170.7828,-0.7954102,-0.3565674,1.10614,-0.1383498,-0.8831818,0.4481622,-0.008322085,-0.951433,0.3077433,296.9051,342.8443,188.903,287.9239,358.451,180.5011,-8.981171,-15.60666,-8.401855,105.814,-164.8893,19.2263,97.62825,-180.1394,9.718307,-8.18576,15.25009,-9.507996,3.197909,,,,,,,,,,,,,,
5,2,full,25,7,-0.2078451,-0.8644139,0.4578091,0.06508795,-0.08811248,-0.9939817,297.9065,335.582,193.5199,185.0658,176.2535,143.547,-112.8407,159.3285,-49.97287,0.3961645,0.3995157,-0.8267049,0.4199612,0.4405538,-0.7934387,154.2073,154.3958,44.75869,150.9589,152.1081,43.62914,-3.248322,2.287781,-1.129547,-143.6992,181.1861,-148.7612,-34.10686,24.14545,-99.91789,109.5924,157.0407,48.84332,6.007362,,,,,,,,,,,,,,
5,2,full,26,1,0.0296053,-0.2174798,-0.9756157,0.01198612,-0.1749958,-0.9844962,192.5667,178.2619,172.248,190.0791,179.3025,176.0817,-2.487518,-1.040588,3.833679,-0.3975807,0.4739869,-0.7856629,-0.2855906,0.7232614,-0.6287535,148.8976,206.8414,320.01,131.0014,204.4284,338.4527,-17.89616,2.413086,18.44263,-43.66904,-28.57957,147.762,-59.07768,-25.1259,162.3709,-15.40865,-3.453674,14.60895,3.56397,,,,,,,,,,,,,,
6,3,full,0,3,-0.05840344,-0.1699003,-0.9837292,-0.03438761,-0.1270582,-0.991299,189.7989,183.3976,198.9705,187.304,181.9868,195.144,-2.494934,1.410873,-3.826492,-0.03908324,-0.9203293,0.3891871,-0.1568429,-0.9777039,0.1396264,292.9224,354.2654,182.4317,278.1275,311.6765,189.1137,-14.79492,42.58896,6.682037,103.1235,-170.8678,-16.53879,90.82353,-129.6897,-6.030258,-12.29999,-41.17809,10.50853,6.772316,,,,,,,,,,,,,,
6,3,full,1,5,-0.03333313,-0.1850713,-0.9821598,-0.0346554,-0.1166876,-0.9925638,190.6713,181.9438,190.2101,186.705,181.9997,196.541,-3.966278,-0.05586243,6.330978,0.9589944,0.1313228,-0.2511657,0.8868331,-0.1680586,-0.4304455,152.397,104.6764,82.20253,201.3271,115.8907,100.7305,48.93008,-11.21429,18.52802,-38.27425,77.26737,-108.0075,14.62212,66.10895,-95.8105,52.89636,11.15842,12.19704,4.40885,,,,,,,,,,,,,,
6,3,full,2,4,-0.07923229,-0.2145559,-0.9734928,-0.05894816,-0.1128551,-0.9918613,192.4292,184.653,200.2684,186.4913,183.4012,207.5796,-5.937912,1.251831,7.311203,0.4269231,0.6026528,0.6742005,0.510246,0.8367344,0.198808,41.79282,32.34317,35.314,76.63436,68.71253,31.37511,34.84154,-36.36937,-3.938896,-150.6364,152.3099,-164.9544,-109.8569,114.6887,-176.2045,40.77946,37.62119,-11.25009,4.796848,,,,,,,,,,,,,,
6,3,full,3,0,-0.0832712,-0.21786,-0.9724213,-0.05419472,-0.110013,-0.9924515,192.6279,184.8945,200.918,186.3254,183.1256,206.2258,-6.302551,1.768814,5.307816,0.009304944,-0.1808506,-0.9834667,-0.1864213,-0.3470756,-0.9191222,190.4198,179.4579,177.0547,200.6874,191.4655,208.2411,10.26761,-12.00758,31.18646,-2.208191,5.436539,-23.86334,14.36197,-8.339859,2.015305,16.57016,13.7764,25.87865,7.374638,,,,,,,,,,,,,,
6,3,full,4,2,-0.08112685,-0.2153782,-0.973155,-0.05994377,-0.1095085,-0.9921768,192.4795,184.7654,200.64,186.2984,183.4574,208.6958,-6.181152,1.308014,8.055832,-0.4546543,0.1807908,0.8721262,-0.9838402,-0.1730369,-0.04600952,11.71147,332.4662,291.685,255.1099,267.3225,260.0249,243.3984,65.14368,-31.66006,-180.768,-147.7008,91.045,68.81155,-83.8651,51.3291,249.5796,-63.83566,-39.7159,6.4404,,,,,,,,,,,,,,
6,3,full,5,6,-0.02726685,-0.203735,-0.9786465,-0.07329116,-0.109489,-0.9912823,191.7599,181.5959,187.6229,186.3029,184.2285,213.7981,-5.457016,-2.632568,26.17519,0.3721093,-0.7634259,-0.5279353,0.2711075,-0.9023234,-0.3351316,235.3348,144.8223,154.0145,249.6245,141.0286,163.2769,14.2897,3.793747,9.262405,43.57492,36.77362,-33.60843,63.32164,43.19994,-50.52121,19.74672,-6.426315,-16.91278,7.806678,,,,,,,,,,,,,,
6,3,full,6,1,-0.09630509,-0.1246114,-0.9875209,-0.07811266,-0.1110743,-0.9907375,187.1919,185.57,217.6984,186.3969,184.508,215.1167,-0.7950439,1.061951,-2.581726,-0.4355894,0.7056394,-0.5588695,-0.308724,0.6548759,-0.6898022,128.3794,217.9333,328.3131,136.4879,204.1111,334.7597,8.108475,13.82216,6.446625,-58.81255,-32.36328,110.6147,-49.90903,-19.60307,119.643,8.903519,-12.76021,9.028351,3.089035,,,,,,,,,,,,,,
6,3,full,7,8,-0.06424614,-0.2154431,-0.9744008,-0.06087034,-0.1083692,-0.9922454,192.4677,183.7723,196.6048,186.2329,183.5105,209.3227,-6.234756,0.2618103,12.71783,0.1369215,0.1629608,-0.9770856,0.1446329,0.01003653,-0.9894344,170.5312,172.0229,40.03735,179.4188,171.6835,86.03043,8.887604,0.3394012,45.99308,-21.93646,11.74933,-156.5675,-6.814102,11.82692,-123.2922,15.12236,-0.07759094,33.27525,5.285745,,,,,,,,,,,,,,
6,3,full,8,7,-0.08005035,-0.2614101,-0.9619028,-0.07087642,-0.1082025,-0.9915991,195.2037,184.7572,197.0259,186.2274,184.0884,213.2262,-8.976273,0.668869,16.2003,0.2848604,0.6353942,-0.717725,0.3301717,0.4211691,-0.8447505,138.4819,158.3522,24.14768,153.5004,158.6519,38.09435,15.01854,-0.2996979,13.94667,-56.72182,26.40503,-172.8782,-32.72701,25.43646,-175.1319,23.99481,0.9685669,-2.253647,3.765849,,,,,,,,,,,,,,
6,3,full,9,3,-0.06723303,-0.1963149,-0.9782332,-0.07185301,-0.1105641,-0.9912683,191.3476,183.9317,198.9051,186.3643,184.1459,213.0189,-4.983215,-0.2141876,14.1138,0.01347662,-0.9446853,0.3277014,-0.1970858,-0.9802657,0.01537587,289.1311,2.354944,179.1827,270.8986,274.461,191.368,-18.23251,-272.106,12.18526,97.78357,181.5768,-19.72238,84.53427,-90.31508,-21.65092,-13.2493,271.8918,-1.928543,4.540812,,,,,,,,,,,,,,
6,3,full,10,0,-0.03303258,-0.1660192,-0.9855694,-0.04235595,-0.1073177,-0.9933221,189.5617,181.9196,191.2531,186.1663,182.4417,201.5381,-3.395432,-0.5220337,10.28497,-0.3391216,-0.4219259,-0.8408182,-0.1668538,-0.3424496,-0.9246016,206.6477,201.9654,218.7905,200.3234,190.2295,205.977,-6.324295,11.73586,-12.81346,17.08597,-20.04575,27.53738,14.1571,-7.787857,4.43895,-2.928864,-12.25789,-23.09843,4.354172,,,,,,,,,,,,,,
6,3,full,11,4,-0.05983807,-0.1665787,-0.984211,-0.03826481,-0.1073059,-0.9934894,189.6063,183.4792,199.7592,186.1646,182.2057,199.626,-3.441757,1.273499,-0.133194,0.4003919,0.6886279,0.6045478,0.5222498,0.8465766,0.102777,48.72004,33.5165,30.17519,83.07799,78.86666,31.67027,34.35795,-45.35016,1.495081,-140.8863,149.9627,-169.584,-103.0866,103.339,-167.9557,37.79971,46.62365,1.628281,5.740819,,,,,,,,,,,,,,
6,3,full,12,8,-0.0334047,-0.180196,-0.9830634,-0.02811196,-0.1044139,-0.9941366,190.387,181.9462,190.5023,185.9958,181.6198,195.0688,-4.391251,0.3264008,4.566498,0.0593781,0.2574944,-0.9644539,0.158805,0.008008654,-0.9872775,165.0516,176.4769,12.98539,179.5352,170.8622,87.11298,14.48366,5.614777,74.12759,-25.33545,5.469223,-177.5169,-6.460541,10.7576,-107.9558,18.87491,-5.288376,69.5611,4.619327,,,,,,,,,,,,,,
6,3,full,13,6,-0.04739267,-0.2691955,-0.9619188,-0.02627345,-0.1003827,-0.994602,195.6344,182.8206,189.9848,185.7632,181.5132,194.6672,-9.871216,1.307434,4.682404,0.2471256,-0.8846972,-0.395272,0.2846753,-0.8924311,-0.3500381,245.9255,147.9862,164.3932,248.5834,140.8796,162.3079,2.657928,7.106598,-2.085251,50.29106,34.83441,-25.5916,62.82021,40.63358,-32.35925,12.52914,-5.799164,-6.767654,2.972032,,,,,,,,,,,,,,
6,3,full,14,1,-0.04298576,-0.1171789,-0.9921803,-0.02868626,-0.1075425,-0.9937866,186.7356,182.4808,200.145,186.1762,181.6534,194.9355,-0.5593414,0.8273468,-5.209457,-0.4025918,0.7119561,-0.5753594,-0.2733662,0.6493128,-0.7096928,128.943,214.9813,330.513,137.5439,201.0662,337.1685,8.600922,13.91518,6.655457,-57.79254,-32.50058,130.368,-48.63228,-19.41275,142.233,9.160263,-13.08783,11.86491,3.720871,,,,,,,,,,,,,,
6,3,full,15,7,-0.02890501,-0.2189114,-0.9753166,-0.02389134,-0.1044096,-0.9942474,192.6505,181.6976,187.5218,185.9949,181.3765,192.8887,-6.655609,0.3210297,5.366913,0.3507156,0.6206526,-0.7012767,0.339807,0.4041935,-0.8492108,138.4901,153.4299,29.46973,154.5473,158.1915,40.0539,16.05713,-4.761551,10.58417,-54.16034,28.26765,-158.0521,-31.4476,23.18507,-152.8348,22.71274,5.082581,5.217255,3.675828,,,,,,,,,,,,,,
6,3,full,16,5,-0.03337005,-0.1392138,-0.9897,-0.02912637,-0.1071856,-0.9938123,188.0069,181.9311,193.4797,186.1557,181.6787,195.2023,-1.85112,0.2524109,1.722656,0.960712,0.1697096,-0.2196168,0.8137742,-0.156279,-0.5597754,142.3048,102.8764,79.98206,195.5988,124.5231,100.8709,53.29391,-21.64668,20.88879,-45.70201,79.05469,-113.4976,9.443024,57.15559,-94.33147,55.14503,21.89909,19.16614,4.031187,,,,,,,,,,,,,,
6,3,full,17,2,-0.05347109,-0.1380454,-0.9889817,-0.04778105,-0.105906,-0.9932275,187.9462,183.0948,201.1736,186.0863,182.7542,204.2832,-1.859848,0.3405762,3.109619,-0.818114,0.2459087,0.5198253,-0.9706597,-0.1964426,-0.138672,25.31697,302.4317,286.7297,234.7811,261.8695,258.559,209.4641,40.56213,-28.17078,-162.6292,-119.3369,85.55614,48.69476,-79.11534,54.27574,211.324,-40.22156,-31.2804,4.963809,,,,,,,,,,,,,,
6,3,full,18,8,-0.0790074,-0.1645562,-0.9831985,-0.03550265,-0.1048325,-0.993856,189.5014,184.5943,205.6468,186.0213,182.0459,198.7092,-3.480118,2.548431,-6.937561,0.09049626,0.2437724,-0.9656011,0.1571657,0.007519849,-0.9875436,165.8314,174.6459,20.36657,179.5637,170.9573,87.26068,13.73236,3.688553,66.89411,-23.67007,9.94841,-185.2802,-6.457596,11.08853,-111.4485,17.21248,-1.140121,73.83167,3.996367,,,,,,,,,,,,,,
6,3,full,19,1,-0.04579939,-0.2531971,-0.9663299,-0.03163224,-0.09945507,-0.9945391,194.6825,182.7135,190.2531,185.7107,181.8217,197.6436,-8.971878,0.8917847,7.390503,-0.4127241,0.6891462,-0.5955975,-0.2835169,0.6398596,-0.7142813,130.8354,214.7203,329.0829,138.1457,201.6494,336.1022,7.310379,13.07091,7.019287,-63.84718,-32.00682,138.8299,-47.56493,-19.8277,138.4587,16.28226,-12.17912,-0.3712158,3.576803,,,,,,,,,,,,,,
6,3,full,20,2,-0.03818896,-0.2380702,-0.9704969,-0.04456249,-0.1020123,-0.9937845,193.7829,182.2534,189.1132,185.8609,182.5675,203.5974,-7.922012,-0.3140717,14.48416,-0.7552771,0.3576318,0.5492322,-0.9697722,-0.2030652,-0.1353014,33.07011,306.0244,295.3381,236.3247,262.0574,258.1734,203.2546,43.96695,-37.16464,-160.7128,-123.771,106.2249,50.46378,-79.48994,54.57607,211.1766,-44.28102,-51.6488,3.863021,,,,,,,,,,,,,,
6,3,full,21,0,-0.0529801,-0.1776226,-0.9826717,-0.03458817,-0.1042382,-0.9939507,190.2458,183.0861,196.6084,185.9869,181.993,198.3568,-4.258972,1.093063,1.748367,-0.3517126,-0.371034,-0.859437,-0.1456793,-0.3316977,-0.9320698,203.3507,202.2561,223.4687,199.5892,188.8833,203.7108,-3.76149,13.37286,-19.7579,13.10486,-19.17006,26.86023,13.60234,-6.890259,5.353958,0.4974823,-12.2798,-21.50627,4.687675,,,,,,,,,,,,,,
6,3,full,22,5,-0.03191003,-0.08145367,-0.9961662,-0.04236943,-0.1065427,-0.993405,184.6745,181.8347,201.3931,186.1216,182.4422,201.6865,1.447067,-0.6075134,0.2934113,0.960849,0.168879,-0.2196572,0.827423,-0.1523077,-0.5405308,142.4458,102.877,80.0315,195.7365,123.1554,100.43,53.29063,-20.27843,20.39845,-42.22865,78.95776,-121.3616,9.614914,59.28684,-101.2566,51.84357,19.67091,20.10504,3.75265,,,,,,,,,,,,,,
6,3,full,23,3,-0.09220655,-0.1598515,-0.9828253,-0.04625881,-0.1037828,-0.9935236,189.238,185.3597,209.9775,185.9634,182.6658,204.0238,-3.274536,2.693878,-5.953674,0.00417972,-0.8737754,0.4863117,-0.222522,-0.9649681,-0.1389983,299.0987,0.4924299,179.7259,261.8032,238.009,192.9854,-37.2955,-237.5166,13.25951,109.8607,184.8672,-30.25157,75.83978,-55.34326,-11.03839,-34.02097,240.2105,19.21318,5.252384,,,,,,,,,,,,,,
6,3,full,24,6,-0.04639843,-0.1239767,-0.9911999,-0.02238282,-0.1026962,-0.9944609,187.1294,182.6801,200.5184,185.8959,181.2894,192.2954,-1.233444,1.390717,-8.223007,0.2073646,-0.8825897,-0.4219425,0.2848518,-0.8829346,-0.3732103,244.4488,153.8281,166.7782,247.0865,142.6474,162.1193,2.637756,11.18069,-4.658859,57.31941,28.85199,-33.74028,61.19061,38.64197,-30.17613,3.871201,-9.789978,3.564148,2.999675,,,,,,,,,,,,,,
6,3,full,25,7,0.009115058,-0.06140047,-0.9980716,-0.006179762,-0.1110328,-0.9937976,183.5203,179.4768,171.556,186.375,180.3563,183.1856,2.854645,-0.8795166,11.62965,0.2744937,0.6196198,-0.7353399,0.3546912,0.4153866,-0.8376444,139.8815,159.53,23.8935,153.6233,157.0503,40.49343,13.74178,2.479691,16.59993,-43.63885,19.94676,-147.6625,-32.75172,23.30597,-142.6922,10.88713,-3.359207,4.970261,3.920406,,,,,,,,,,,,,,
6,3,full,26,4,-0.03042467,-0.3014008,-0.9530123,-0.04126263,-0.1048375,-0.993633,197.5501,181.8285,185.7642,186.0229,182.3779,201.4839,-11.52719,-0.549408,15.71977,0.2982768,0.7594643,0.5781392,0.5418619,0.8004087,0.2563818,52.71994,27.29036,21.44223,72.23903,64.67885,34.09727,19.51909,-37.38849,12.65504,-144.8302,154.5382,-164.3219,-113.7839,117.6991,-167.3867,31.04628,36.83908,-3.064728,5.186013,,,,,,,,,,,,,,
7,4,full,0,4,-0.01568647,-0.1311178,-0.9912428,0.01475896,-0.1827962,-0.98304,187.5351,180.9066,186.8222,190.5338,179.1398,175.384,2.998703,1.766785,-11.43828,0.425473,0.5424749,0.7243575,0.5035596,0.6520915,0.5667489,36.82972,30.42912,38.10774,49.00529,41.62127,37.67612,12.17557,-11.19216,-0.4316139,-150.7054,150.4775,-148.7145,-141.5285,137.5186,-137.7078,9.17688,12.95894,11.00667,4.075267,,,,,,,,,,,,,,
7,4,full,1,8,-0.009561731,-0.1462967,-0.9891946,0.01405138,-0.1763133,-0.9842337,188.4128,180.5538,183.7394,190.1561,179.1821,175.4434,1.743332,1.371735,-8.296036,0.1593453,0.1939596,-0.9679819,0.2079835,-0.004417422,-0.9781224,168.6694,170.652,39.40442,180.2588,167.9957,91.21674,11.58937,2.656357,51.81232,-19.74338,9.901779,-144.335,-9.897339,11.1864,-84.22666,9.846039,-1.284622,60.10836,3.396922,,,,,,,,,,,,,,
7,4,full,2,1,-0.002634669,-0.1770056,-0.9842064,0.002576406,-0.1724158,-0.9850209,190.1954,180.1534,180.8528,189.9283,179.8501,179.1439,-0.2670898,0.3032227,-1.708878,-0.252136,0.5398608,-0.8031052,-0.2847026,0.7404525,-0.6088305,146.0903,197.4297,334.9656,129.4285,205.0618,338.9684,-16.6619,-7.63208,4.002747,-44.10509,-17.27638,154.1128,-60.49989,-25.21169,159.8245,-16.39481,7.935303,5.711624,3.129564,,,,,,,,,,,,,,
7,4,full,3,5,-0.006626618,-0.1901112,-0.9817402,0.003691577,-0.1723155,-0.9850349,190.9595,180.3867,181.9963,189.9225,179.7853,178.7727,-1.036972,0.6014557,-3.223602,0.9983916,0.002794558,-0.05662634,0.9712918,-0.1943907,-0.1371294,177.1747,93.2462,89.83962,234.7996,98.03605,101.3174,57.62492,-4.789848,11.47781,-13.78481,87.14053,-92.1567,44.87709,81.74923,-77.45528,58.6619,5.391304,14.70142,3.266031,,,,,,,,,,,,,,
7,4,full,4,7,-0.02463164,-0.1768674,-0.9839265,-0.007173643,-0.1691941,-0.9855567,190.1905,181.4341,187.9284,189.7412,180.417,182.4278,-0.4492493,1.017014,-5.500534,0.2793444,0.2914018,-0.9149054,0.4054782,0.4542949,-0.7932235,162.3331,163.0212,43.78977,150.1994,152.9249,41.75032,-12.1337,10.09631,-2.039452,-27.85741,18.41284,-144.1386,-39.54185,27.49214,-140.6775,-11.68445,-9.0793,3.46109,3.121716,,,,,,,,,,,,,,
7,4,full,5,0,0.01375623,-0.2824843,-0.9591734,-0.003219063,-0.1647277,-0.9863338,196.4101,179.1783,177.2121,189.4815,180.187,181.1195,-6.92865,-1.008667,3.907471,-0.3300454,-0.3372449,-0.8816667,-0.157056,-0.3917153,-0.9065829,200.9323,200.523,224.3819,203.3681,189.8284,201.848,2.435883,10.69466,-22.53381,4.522141,-21.34468,47.1698,13.88667,-9.641357,20.72852,9.364532,-11.70332,-26.44128,3.321471,,,,,,,,,,,,,,
7,4,full,6,3,0.02936878,-0.1793841,-0.9833407,0.01060062,-0.1736633,-0.9847481,190.3384,178.2893,170.702,190.0014,179.3833,176.5069,-0.3369446,-1.093964,5.804916,-0.07878286,-0.7924589,0.6048159,-0.08442852,-0.9242368,0.3723684,307.3514,352.5785,185.6774,291.9442,347.2251,185.2195,-15.40723,5.353394,-0.4579926,117.013,-174.2892,14.97542,101.9427,-167.8418,8.712509,-15.07028,-6.447357,-6.262909,3.343847,,,,,,,,,,,,,,
7,4,full,7,2,0.005887041,-0.1729997,-0.9849043,0.007161535,-0.1652076,-0.9862328,189.9624,179.6575,178.051,189.5095,179.584,177.5179,-0.4528961,0.07357788,-0.5331573,-0.9294845,-0.096848,0.3559202,-0.8929288,-0.2339982,0.3846076,344.778,290.9529,264.0515,328.6833,293.3028,255.3154,-16.09467,-2.349854,-8.736069,154.8156,-111.2954,86.00049,139.1738,-113.7188,77.79758,-15.64177,2.423431,-8.202911,3.231245,,,,,,,,,,,,,,
7,4,full,9,7,0.006476964,-0.2181968,-0.9758833,0.01208647,-0.1572994,-0.9874769,192.6034,179.6197,178.2997,189.0508,179.2988,175.6062,-3.552567,0.3209839,-2.693558,0.2911841,0.2763836,-0.9158736,0.40347,0.443435,-0.8003608,163.2077,162.363,46.49376,151.0116,153.2469,42.29825,-12.19612,9.116089,-4.195515,-29.39566,17.25677,-131.806,-38.03922,26.05188,-133.3079,-8.643555,-8.795105,-1.501953,3.062781,,,,,,,,,,,,,,
7,4,full,10,5,-0.004290836,-0.2144344,-0.976729,0.01854003,-0.1580586,-0.9872557,192.3825,180.2517,181.1463,189.0958,178.9242,173.3099,-3.286667,1.32753,-7.836472,0.9882709,-0.01536493,-0.1519363,0.9620459,-0.1847096,-0.200873,185.7745,98.7402,90.89072,222.5996,101.7938,100.8683,36.82506,-3.053589,9.977623,-6.607925,81.5115,-90.25561,33.5038,77.13038,-72.44151,40.11172,4.381119,17.81409,2.697456,,,,,,,,,,,,,,
7,4,full,11,8,0.01311083,-0.1890053,-0.9818888,0.002282676,-0.1572578,-0.987555,190.8957,179.235,176.0319,189.0478,179.8676,179.1684,-1.8479,-0.6325684,3.13649,0.1240063,0.1251116,-0.9843625,0.2055576,-0.000997815,-0.9786445,172.7566,172.8199,44.74578,180.0584,168.1378,90.27812,7.301834,4.682068,45.53234,-18.13908,6.415085,-131.2861,-8.989349,11.72972,-88.89026,9.149734,-5.314636,42.39584,2.887239,,,,,,,,,,,,,,
7,4,full,12,1,-0.006564002,-0.221995,-0.9750258,0.01477721,-0.1565384,-0.9875613,192.8265,180.3857,181.6936,189.007,179.1427,174.6073,-3.819489,1.242996,-7.086365,-0.4169609,0.4435082,-0.7933753,-0.2665971,0.7202811,-0.6404071,150.7942,207.7243,316.7672,131.6405,202.6016,339.689,-19.15366,5.122681,22.92188,-42.03232,-27.33858,135.0735,-57.36649,-23.45889,165.0818,-15.33417,-3.879684,30.00824,2.765569,,,,,,,,,,,,,,
7,4,full,13,4,-0.00733878,-0.1568188,-0.9876003,0.01426884,-0.1599067,-0.987029,189.0225,180.4258,182.6794,189.2024,179.1718,174.9009,0.1798859,1.253967,-7.778488,0.5299081,0.5567657,0.6396948,0.5721596,0.6777509,0.4618303,41.03506,39.63755,43.58419,55.72886,51.09056,40.17117,14.6938,-11.45301,-3.413025,-147.9875,140.7882,-139.0952,-133.4736,128.0812,-134.7297,14.51392,12.70699,4.365463,3.920631,,,,,,,,,,,,,,
7,4,full,14,6,-0.01814992,-0.1368573,-0.9904245,0.01418403,-0.1640454,-0.9863508,187.8673,181.0499,187.5544,189.4427,179.1761,175.0583,1.575409,1.873734,-12.49617,0.4136428,-0.7972239,-0.4396977,0.3115239,-0.9122826,-0.2658818,241.1217,136.7489,152.5773,253.7514,130.4803,161.1461,12.62971,6.268509,8.568848,53.25435,44.30099,-34.97716,64.30865,48.69577,-13.91214,11.05431,-4.394775,21.06502,2.83224,,,,,,,,,,,,,,
